canonical_smiles,pIC50
Cc1cc(NS(=O)(=O)Cc2ccc(NC(=O)Cc3ccc(Cl)c(Cl)c3)cc2)no1,5.486782399932061
Cc1cc(NS(=O)(=O)c2ccc(C(=O)NCc3ccc(Cl)c(Cl)c3)cc2)no1,5.536107011014093
Cc1cc(NS(=O)(=O)c2ccc(N(C)C(=O)Cc3ccc(Cl)c(Cl)c3)cc2)no1,5.886056647693163
Cc1cc(NS(=O)(=O)c2ccc(NC(=O)C(C)(C)c3ccc(Cl)c(Cl)c3)cc2)no1,4.437707135543525
Cc1cc(NS(=O)(=O)c2ccc(NC(=O)CCc3ccc(Cl)c(Cl)c3)cc2)no1,5.186419011431808
Cc1cc(NS(=O)(=O)c2ccc(NC(=O)Cc3ccc(C)c(C)c3)cc2)no1,5.187086643357144
Cc1cc(NS(=O)(=O)c2ccc(NC(=O)Cc3ccc(C)c(F)c3)cc2)no1,5.337242168318426
Cc1cc(NS(=O)(=O)c2ccc(NC(=O)Cc3ccc(Cl)c(C(F)(F)F)c3)cc2)no1,6.036212172654444
Cc1cc(NS(=O)(=O)c2ccc(NC(=O)Cc3ccc(Cl)c(Cl)c3)cc2)n(C)n1,5.935542010773082
Cc1cc(NS(=O)(=O)c2ccc(NC(=O)Cc3ccc(Cl)c(Cl)c3)cc2)no1,6.638272163982407
Cc1cc(NS(=O)(=O)c2ccc(NC(=O)Cc3ccc(Cl)c(F)c3)cc2)no1,6.187086643357144
Cc1cc(NS(=O)(=O)c2ccc(NC(=O)Cc3ccc(Cl)cc3)cc2)no1,5.835647144215563
Cc1cc(NS(=O)(=O)c2ccc(NC(=O)Cc3ccc(Cl)cc3Cl)cc2)no1,4.835647144215563
Cc1cc(NS(=O)(=O)c2ccc(NC(=O)Cc3ccc(F)c(Cl)c3)cc2)no1,6.337242168318426
Cc1cc(NS(=O)(=O)c2ccc(NC(=O)Cc3ccc4ccccc4c3)cc2)no1,5.73754891026957
Cc1cc(NS(=O)(=O)c2ccc(NC(=O)Cc3cccc(Cl)c3)cc2)no1,5.586700235918748
Cc1cc(NS(=O)(=O)c2ccc(NC(=O)Cc3ccccc3)cc2)no1,4.686132779630847
Cc1cc(NS(=O)(=O)c2ccc(NC(=O)c3ccc(Cl)c(Cl)c3)cc2)no1,4.686132779630847
Cc1cc(NS(=O)(=O)c2ccc(NCCc3ccc(Cl)c(Cl)c3)cc2)no1,4.787812395596042
Cc1cc(NS(=O)(=O)c2ccc(NS(=O)(=O)Cc3ccc(Cl)c(Cl)c3)cc2)no1,4.2441251443275085
Cc1cc(NS(=O)(=O)c2cccc(NC(=O)Cc3ccc(Cl)c(Cl)c3)c2)no1,4.787812395596042
Cc1cc2cc(NC(=O)c3nnc(-c4ccccc4N)o3)ccc2[nH]1,4.8145658330775705
Cc1ccc(-c2cc(-c3ccc4c(c3)OCO4)no2)cc1,4.0
Cc1ccc(-c2cc(C(F)(F)F)nn2-c2ccc(S(N)(=O)=O)cc2)cc1,3.648784731777237
Cc1ccc(-c2cc(NC(=O)c3nnc(-c4ccccc4N)o3)n[nH]2)cc1,6.301029995663981
Cc1ccc(-c2csc(NC(=O)c3ccno3)n2)cc1,4.0713337517843655
Cc1ccc(-c2nsc(=O)[nH]2)cc1,5.455931955649724
Cc1ccc(/C(=N\N=C(\N)S)c2ccc(Cl)c(Cl)c2)cc1,7.397940008672037
Cc1ccc(/C=C2\CC/C(=C\c3ccc(C)cc3)C2=O)cc1,4.0
Cc1ccc(/C=C2\CCC/C(=C\c3ccc(C)cc3)C2=O)cc1,4.0
Cc1ccc(/C=N/Nc2nccc(C(F)(F)F)n2)cc1,4.0
Cc1ccc(C(=O)Nc2nc(-c3cc(Cl)sc3Cl)cs2)cc1,4.920818753952375
Cc1ccc(C)c(/C=C(\CC(=O)O)c2nc3ccccc3s2)c1,3.9208187539523753
Cc1ccc(C)c(CN2C(=O)C(=O)c3cc(C)ccc32)c1,4.096910013008056
Cc1ccc(C)c(SC/C=N/NC(N)=S)c1,5.481486060122113
Cc1ccc(C)n1C(Cc1ccccc1)C(=O)O,4.610924374808178
Cc1ccc(CNC(=O)c2nnc(-c3ccccc3N)o2)o1,4.853871964321762
Cc1ccc(C[N+](C)(C)CCCN2c3ccccc3Sc3ccc(Cl)cc32)cc1,4.966576244513051
Cc1ccc(C[N+](C)(C)CCCN2c3ccccc3Sc3ccc(Cl)cc32)cc1C,5.4089353929735005
Cc1ccc(Cl)cc1NC(=O)CCC(=O)Nc1cc(Cl)ccc1C,4.920818753952375
Cc1ccc(N2CC(C(=O)Nc3ccccc3Sc3ccccc3)CC2=O)cc1,4.0
Cc1ccc(N2CCN(c3cnc(N)nc3N)CC2)cc1,7.739928612014925
Cc1ccc(NC(=O)CSC(N)=O)cc1Cl,4.0713337517843655
Cc1ccc(NC(=O)c2ccc(CN3CCN(C)CC3)cc2)cc1Nc1nccc(-c2cccnc2)n1,3.605636602612935
Cc1ccc(OCCn2c(CCNC(=O)C3CCCCC3)nc3ccccc32)cc1,5.698970004336019
Cc1ccc(S(=O)(=O)N2c3ccccc3C(=O)/C(=C/c3ccc(O)c(O)c3)C2c2ccc(O)c(O)c2)cc1,6.221848749616356
Cc1ccc(S(=O)(=O)Nc2ccc(C(=O)/C=C/c3ccc(O)c(O)c3)cc2)cc1,6.045757490560675
Cc1ccc(S(=O)(=O)Nc2nnc(SCC(=O)Nc3ccc4c(c3)OCO4)s2)cc1,3.552841968657781
Cc1ccc(SC/C=N/N=C2\NC(=O)C(C)S2)cc1,4.690369832574102
Cc1ccc(SCC/C=N/NC2=NC(=O)C(C)S2)cc1,4.690369832574102
Cc1ccc2[nH]c(CCNC(=O)COc3ccc4ccccc4c3Br)nc2c1,6.21113923774549
Cc1ccc2[nH]c(O)c(/N=N/C(=N)S)c2c1,4.301029995663981
Cc1ccc2c(c1)C(=O)C(=O)N2,5.0
Cc1ccc2c(c1)C(=O)C(=O)N2Cc1ccc(Cl)cc1,5.0
Cc1ccc2c(c1)C(=O)C(=O)N2Cc1ccccc1-c1ccccc1,5.552841968657781
Cc1ccc2nc(-c3ccc4nc(-c5ccc(N)cc5)sc4c3)sc2c1S(=O)(=O)O,5.096910013008056
Cc1ccc2nc(Nc3nc(C)cc(C)n3)nc(C)c2c1,4.0
Cc1cccc(C(=O)OCC(=O)Nc2cc(Cl)ccc2Cl)c1,3.6989700043360183
Cc1cccc(CN2CCN(C(c3ccccc3)c3ccc(Cl)cc3)CC2)c1.Cl,3.745735140514357
Cc1cccc(Cc2ccc[n+](CC(O)(P(=O)(O)O)P(=O)(O)O)c2)c1,3.5214393741071595
Cc1cccc(NS(=O)(=O)c2ccc(C)c(C(=O)OCC(=O)Nc3cc(C)on3)c2)c1,4.372363747448347
Cc1cccc(Nc2nc(C#N)nc(NC3CCCC3)n2)c1,7.211254100081387
Cc1cccc(OCCNC(=O)n2ccnc2)c1,6.0
Cc1ccccc1/C=N/Nc1nccc(C(F)(F)F)n1,4.0
Cc1ccccc1OCC(=O)NCC(=O)OCC(=O)c1ccc2ccccc2c1,6.154901959985743
Cc1ccccc1OCC(=O)NCCc1nc2ccccc2[nH]1,5.523437434634868
Cc1cccnc1NC(P(=O)(O)O)P(=O)(O)O,4.339851914931011
Cc1nc(-c2ccccc2)sc1C(=O)N[C@H](/C=C/S(=O)(=O)c1ccccc1)CCc1ccccc1,5.0
Cc1nc(-c2cccnc2)sc1C(=O)N[C@H](/C=C/S(=O)(=O)c1ccccc1)CCc1ccccc1,5.698970004336019
Cc1nc(-c2cnccn2)sc1C(=O)N[C@H](/C=C/S(=O)(=O)c1ccccc1)CCc1ccccc1,6.0
Cc1nc(NC(=N)N)nc2ccccc12,4.0
Cc1nn(-c2ccccc2)nc1CNC(=O)c1nnc(-c2ccccc2N)o1,5.154901959985743
Cc1occc1C(=O)n1nnc2ccccc21,3.5982714421757933
Cc1sc(NC(=S)NC(=O)C2CCCCC2)c(C(N)=O)c1C,4.920818753952375
Cl.Cl.Cl.NCCCCNCCCCNCc1c2ccccc2cc2ccccc12,5.137480549172891
Cl.Cl.Clc1cc(Br)ccc1-c1ccc(CNCC2CCNCC2)o1,4.585026652029182
Cl.Cl.NCCCCNCc1c2ccccc2cc2ccccc12,5.2438596371907344
ClCc1ccc(-c2cc(-c3ccc4c(c3)OCO4)no2)cc1,4.0
Clc1cc(Br)ccc1-c1ccc(CNCCN2CCOCC2)o1,4.036212172654444
Clc1ccc(Nc2nc(NCCN3CCOCC3)c3ccccc3n2)cc1,5.6020599913279625
Clc1ccc(Nc2nc(NCc3ccccc3)c3ccccc3n2)cc1,5.619788758288394
Clc1ccc2[nH]c3c(NCCCN4CCOCC4)ncnc3c2c1,5.0832924910722
Clc1ccc2c(NCCCN3CCOCC3)ccnc2c1,4.823908740944319
Clc1ccc2c(NCCN3CCOCC3)ccnc2c1,4.3872161432802645
Clc1ccc2c(NCc3ccccc3)ccnc2c1,4.356547323513813
Clc1ccc2c(c1)N(N1CCC1)c1ccccc1S2,4.092588639225414
Cn1c(/C=N/N=C(/N)S)cc2ccccc21,5.552841968657781
Cn1c(=O)n(C)c2cc(CNCCNc3ccnc4cc(Cl)ccc34)ccc21,4.0655309108335445
Cn1c(C(C#N)C(=O)c2sc3ccccc3c2Cl)nc2ccccc21,4.5713337517843655
Cn1ccc(NC(=O)c2nnc(-c3ccccc3N)o2)n1,4.0
Cn1cnnc1SCC(=O)Nc1sc2c(c1C(N)=O)CCC2,4.0713337517843655
Cn1nc(-c2ccc(/C=N/N=C(/N)S)s2)cc1C(F)(F)F,5.154901959985743
Cn1nc(C(F)(F)F)cc1-c1ccc(NC(=O)Nc2cccc(C(F)(F)F)c2)s1,5.508638306165727
Cn1nccc1NC(=O)c1nnc(-c2ccccc2N)o1,4.0
FC(F)(F)c1ccc(NC(=S)N2CCC(c3cccc(Br)c3)=N2)cc1,5.0
FC(F)(F)c1cccc(NC(=S)N2CCC(c3cccc(Cl)c3)=N2)c1,5.769551078621726
FC(F)(F)c1ccnc(N/N=C/c2ccc(Cl)cc2)n1,4.070581074285707
FC(F)(F)c1ccnc(N/N=C/c2ccccc2)n1,3.823908740944319
Fc1ccccc1Nc1ncnc2c1nnn2Cc1ccccc1,5.0
N#Cc1c(-c2ccccc2)cc(-c2ccco2)c(C#N)c1N,4.5713337517843655
N#Cc1ccccc1OCC(=O)NCCc1nc2ccccc2[nH]1,4.186419011431808
N#Cc1nc(N)nc(N(c2ccccc2)c2ccccc2)n1,7.154901959985743
N#Cc1nc(NC2CCCC2)c2ncn(-c3cc(F)cc(F)c3)c2n1,6.5003129173815966
N#Cc1nc(NCC(F)F)c2ncn(-c3cc(F)cc(F)c3)c2n1,7.301029995663981
N#Cc1nc(NCC(F)F)c2ncn(-c3cccc(Cl)c3)c2n1,7.1487416512809245
N#Cc1nc(NCC(F)F)nc(Nc2cc(F)cc(F)c2)n1,8.301029995663981
N#Cc1nc(NCC2CC2)nc(Nc2ccccc2)n1,6.050609993355088
N#Cc1nc(NCCCCO)nc(Nc2ccccc2)n1,6.050609993355088
N#Cc1nc(NCCO)nc(Nc2ccccc2)n1,5.801342913045578
N#Cc1nc(Nc2cc(Cl)cc(Cl)c2)nc(NC2CCCC2)n1,7.200058463963156
N#Cc1nc(Nc2cc(F)cc(F)c2)c2ncn(C3CCCC3)c2n1,7.744727494896693
N#Cc1nc(Nc2cc(F)cc(F)c2)c2ncn(CC(F)F)c2n1,7.886056647693163
N#Cc1nc(Nc2cc(F)cc(F)c2)nc(NC2CCCC2)n1,7.799299729609228
N#Cc1nc(Nc2ccc(Br)cc2)nc(NC2CCCC2)n1,6.585927946348107
N#Cc1nc(Nc2ccc(F)cc2)nc(NC2CCCC2)n1,7.211254100081387
N#Cc1nc(Nc2cccc(-c3ccccc3)c2)nc(NC2CCCC2)n1,6.475487951042476
N#Cc1nc(Nc2cccc(Br)c2)nc(NC2CCCC2)n1,7.849485002168009
N#Cc1nc(Nc2cccc(C(F)(F)F)c2)nc(NC2CCCC2)n1,7.397940008672037
N#Cc1nc(Nc2cccc(Cl)c2)c2ncn(C3CCCC3)c2n1,8.460409376976187
N#Cc1nc(Nc2cccc(Cl)c2)nc(NC2CCCC2)n1,7.900671456522788
N#Cc1nc(Nc2cccc(F)c2)nc(NC2CCCC2)n1,7.551186454354779
N#Cc1nc(Nc2cccc([N+](=O)[O-])c2)nc(NC2CCCC2)n1,8.100329725273209
N#Cc1nc(Nc2ccccc2)nc(NC2CCCC2)n1,6.1487416512809245
N#Cc1nc(Nc2ccccc2)nc(NC2CCCCC2)n1,5.85078088734462
N/C(S)=N/N=C(/c1ccc(Cl)c(Cl)c1)C1CC1c1ccccc1,7.522878745280337
N/C(S)=N/N=C(/c1ccc(Cl)c(Cl)c1)C1CCCCC1,5.522878745280337
N/C(S)=N/N=C(\C=C\c1ccccc1)c1ccc(Cl)c(Cl)c1,7.522878745280337
N/C(S)=N/N=C(\CCc1ccccc1)c1ccc(Cl)c(Cl)c1,7.397940008672037
N/C(S)=N/N=C(\COc1ccccc1)c1ccc(Cl)c(Cl)c1,7.522878745280337
N/C(S)=N/N=C(\Cc1ccccc1)c1ccc(Cl)c(Cl)c1,7.096964306605276
N/C(S)=N/N=C/c1cc(C#Cc2ccccc2)cs1,5.0
N/C(S)=N/N=C/c1cc(Cl)cc(Cl)c1,6.251874028361172
N/C(S)=N/N=C/c1ccc(-c2ccc(Br)cc2)o1,6.552841968657781
N/C(S)=N/N=C/c1ccc(-c2ccc(Cl)cc2)o1,6.261439372640169
N/C(S)=N/N=C/c1ccc(-c2cccc(Cl)c2)o1,6.853871964321762
N/C(S)=N/N=C/c1ccc(Cl)c(Cl)c1,6.552435385432721
N/C(S)=N/N=C/c1cccc(Br)c1,5.881028662031119
N/C(S)=N/N=C/c1cccc(Cl)c1Cl,5.0
N/C(S)=N/N=C/c1cccn1S(=O)(=O)c1ccccc1,5.552841968657781
N=C(N)CCN1c2ccccc2Sc2ccc(Cl)cc21,3.512861624522813
N=C(N)CCN1c2ccccc2Sc2ccccc21,3.003488327845821
N=C(N)N/N=C/c1ccc(OCc2ccc3no[n+]([O-])c3c2)cc1,4.494850021680094
N=C(NCCCNCCCCCCCNCCCNC(=N)NC(=N)NCC(c1ccccc1)c1ccccc1)NC(=N)NCC(c1ccccc1)c1ccccc1,5.779891911959945
N=C(NCCCNCCCCCCCNCCCNC(=N)NC(=N)NCCC(c1ccccc1)c1ccccc1)NC(=N)NCCC(c1ccccc1)c1ccccc1,6.022276394711152
N=C(NCCCNCCCCCCCNCCCNC(=N)NC1CCCCCC1)NC1CCCCCC1,4.752517739322946
N=C(NCCCNCCCCCCCNCCCNC(=N)NCC(c1ccccc1)c1ccccc1)NCC(c1ccccc1)c1ccccc1,5.3260580013659125
N=C(NCCCNCCCCCCCNCCCNC(=N)NCCC(c1ccccc1)c1ccccc1)NCCC(c1ccccc1)c1ccccc1,5.649751981665837
N=C(NCCCNCCCCCCCNCCCNC(=N)NCc1ccccc1)NCc1ccccc1,4.158202701125645
N=C(NCCCNCCCCNCCCNC(=N)NC(=N)NCC(c1ccccc1)c1ccccc1)NC(=N)NCC(c1ccccc1)c1ccccc1,5.562249437179612
N=C(NCCCNCCCCNCCCNC(=N)NC(=N)NCCC(c1ccccc1)c1ccccc1)NC(=N)NCCC(c1ccccc1)c1ccccc1,5.528708288941061
N=C(NCCCNCCCCNCCCNC(=N)NCC(c1ccccc1)c1ccccc1)NCC(c1ccccc1)c1ccccc1,5.341035157335565
N=C(NCCCNCCCCNCCCNC(=N)NCCC(c1ccccc1)c1ccccc1)NCCC(c1ccccc1)c1ccccc1,5.527243550682788
N=C(NCCCNCCCNCCCNC(=N)NC(=N)NCC(c1ccccc1)c1ccccc1)NC(=N)NCC(c1ccccc1)c1ccccc1,5.380906669373257
N=C(NCCCNCCCNCCCNC(=N)NC(=N)NCCC(c1ccccc1)c1ccccc1)NC(=N)NCCC(c1ccccc1)c1ccccc1,5.434152181326482
N=C(NCCCNCCCNCCCNC(=N)NCC(c1ccccc1)c1ccccc1)NCC(c1ccccc1)c1ccccc1,5.443697499232713
N=C(NCCCNCCCNCCCNC(=N)NCCC(c1ccccc1)c1ccccc1)NCCC(c1ccccc1)c1ccccc1,5.294992040666664
N=C(S)N/N=C/c1cc(C(F)(F)F)cc(C(F)(F)F)c1,6.494899793144438
N=C(S)N/N=C/c1cccc(C(F)(F)F)c1,6.318840215750609
N=C(S)N/N=C/c1ccccc1C(F)(F)F,5.0
N=C(S)N1CCC(c2cccc(C(F)(F)F)c2)=N1,7.096910013008056
N=c1n(CCOc2ccccc2)c2ccccc2n1CCN1CCCCC1,5.045757490560675
NC(=O)C1(N2CCCCC2)CCN(CC(=O)Nc2ccccc2Sc2ccccc2)CC1,4.0
NC(=O)N/N=C/c1ccc(-c2ccc(Br)cc2)o1,5.0
NC(=O)N/N=C/c1ccc(-c2ccc(Cl)cc2)o1,5.0
NC(=O)N/N=C/c1ccc(-c2cccc(Cl)c2)o1,5.0
NC(=O)N/N=C/c1ccc(OCc2ccc3no[n+]([O-])c3c2)cc1,4.0
NC(=O)SCC(=O)Nc1cccc(Cl)c1,4.0713337517843655
NC(=O)c1ccsc1NC(=O)COC(=O)c1cc(Br)ccc1N,4.045757490560675
NC(=S)/N=N/c1c(O)[nH]c2ccc(Br)cc12,4.698970004336019
NC(=S)/N=N/c1c(O)[nH]c2ccc(Cl)cc12,4.6777807052660805
NC(=S)/N=N/c1c(O)[nH]c2ccc(F)cc12,4.522878745280337
NC(=S)/N=N/c1c(O)[nH]c2ccc(I)cc12,5.045757490560675
NC(=S)/N=N/c1c(O)[nH]c2ccc([N+](=O)[O-])cc12,4.522878745280337
NC(=S)/N=N/c1c(O)[nH]c2ccccc12,5.096910013008056
NC(=S)N/N=C(/COc1ccc(Br)cc1)c1ccc(-c2ccccc2)cc1,6.221848749616356
NC(=S)N/N=C(\CCN1CCCCC1)c1ccc(Cl)c(Cl)c1,8.306088048090976
NC(=S)N/N=C(\CCN1CCOCC1)c1ccc(Cl)c(Cl)c1,8.27392884046586
NC(=S)N/N=C(\CCn1ccnc1)c1ccc(Cl)c(Cl)c1,7.463507627686035
NC(=S)N/N=C(\COc1ccc(Cl)c(Cl)c1)c1ccc(Br)cc1,8.096910013008056
NC(=S)N/N=C(\COc1ccc(F)c(Cl)c1)c1ccc(Br)cc1,7.154901959985743
NC(=S)N/N=C(\COc1ccc(F)cc1)c1ccc(Br)cc1,6.3979400086720375
NC(=S)N/N=C(\c1ccccc1)c1cccc(Br)c1,7.096910013008056
NC(=S)N/N=C/CSc1cccc(Cl)c1,4.721246399047171
NC(=S)N/N=C/c1ccc(-c2ccc(Br)cc2Cl)o1,6.346787486224656
NC(=S)N/N=C/c1ccc(OCc2ccc3no[n+]([O-])c3c2)cc1,4.366531544420414
NC(=S)N/N=C/c1ccc2no[n+]([O-])c2c1,4.0
NC(=S)N/N=C/c1cccc(Cl)c1,3.98023416769888
NC(=S)N/N=C1/CCC(c2ccc(Br)cc2)C1,5.301029995663981
NC(=S)N/N=C1/CCCC(c2ccc(Br)cc2)C1,5.154901959985743
NC(=S)N/N=C1\CCCc2c(Br)cccc21,5.920818753952375
NC(=S)N/N=C1\CCCc2ccc(Br)cc21,7.769551078621726
NC(=S)N/N=C1\CCOc2ccc(Br)cc21,6.958607314841775
NC(=S)N/N=C1\CCOc2ccccc21,4.769551078621726
NC(=S)N/N=C1\CCS(=O)(=O)c2c(Br)cc(Br)cc21,6.086186147616283
NC(=S)N/N=C1\CCS(=O)(=O)c2ccc(Br)cc21,6.6777807052660805
NC(=S)N/N=C1\CCS(=O)(=O)c2ccccc21,4.698970004336019
NC(=S)N/N=C1\CCSc2ccccc21,5.698970004336019
NC(=S)N/N=C1\CCc2ccccc21,4.769551078621726
NC(=S)N/N=C1\CCc2ccccc2O1,4.795880017344075
NC(=S)N1CCC(c2ccc(Cl)c(Cl)c2)=N1,7.221848749616356
NC(=S)N1CCC(c2cccc(Br)c2)=N1,6.698970004336019
NC(=S)N1CCC(c2cccc(Cl)c2)=N1,6.568636235841013
NC(=S)NN=C(c1cccc(Br)c1)c1cccc(Br)c1,7.619788758288394
NC1=NS(=O)(=O)N(Cc2ccc(Cl)cc2)c2nc(-c3ccccc3F)[nH]c21,4.0655015487564325
NC1=NS(=O)(=O)N(Cc2ccccc2)c2nc(-c3ccccc3)n(Cc3ccccc3)c21,4.091514981121351
NC1=NS(=O)(=O)N=C(N)C1=Cc1ccc([N+](=O)[O-])o1,4.698970004336019
NC1=NS(=O)(=O)Nc2nc(C3CCCCC3)[nH]c21,4.920818753952375
NC1=NS(=O)(=O)Nc2nc(Cc3ccccc3)[nH]c21,4.638272163982407
NCCCCC(N)C(=O)Nc1ccc2ccccc2c1,4.0
NCCCCN(CCCN)CCCNc1cc(Cl)ccc1Sc1ccccc1,6.0
NCCCN1CCN(CCCNC2=C(c3c[nH]c4ccccc34)C(=O)N(CCCN3CCN(CCCN)CC3)C2=O)CC1,5.267606240177032
NCCCN1c2ccccc2Sc2ccc(Cl)cc21,3.856985199745905
NCCCN1c2ccccc2Sc2ccccc21,2.850165303284215
NNC(=O)c1ccc([N+](=O)[O-])o1,4.301029995663981
NNC(=O)c1csc(COc2ccc(C3SCCS3)cc2)n1,5.0
N[C@@H](Cc1cc(-c2ccc(Cl)cc2Cl)cc(CP(=O)(O)O)c1O)C(=O)O,3.9574260939365473
Nc1c(C2=NCCN2)cnn1-c1cc(Cl)cc(Cl)c1,4.619788758288394
Nc1c(C2=NCCN2)cnn1-c1ccc(Cl)c(Cl)c1,3.744727494896694
Nc1ccccc1-c1nnc(C(=O)NC2CCCCC2)o1,4.6020599913279625
Nc1ccccc1-c1nnc(C(=O)NC2CCCCCC2)o1,4.853871964321762
Nc1ccccc1-c1nnc(C(=O)NC2CCNCC2)o1,4.0
Nc1ccccc1-c1nnc(C(=O)NC2CCc3ccccc32)o1,4.769551078621726
Nc1ccccc1-c1nnc(C(=O)NC2Cc3ccccc3C2)o1,4.958607314841775
Nc1ccccc1-c1nnc(C(=O)NCCCN2CCCC2=O)o1,4.0
Nc1ccccc1-c1nnc(C(=O)NCCCn2ccnc2)o1,4.0
Nc1ccccc1-c1nnc(C(=O)NCCN2CCNC2=O)o1,4.0
Nc1ccccc1-c1nnc(C(=O)NCCN2CCOCC2)o1,4.0
Nc1ccccc1-c1nnc(C(=O)NCc2c(Cl)cccc2Cl)o1,5.096910013008056
Nc1ccccc1-c1nnc(C(=O)NCc2c(N)cccc2F)o1,4.2839966563652006
Nc1ccccc1-c1nnc(C(=O)NCc2ccc(C(F)(F)F)c(F)c2)o1,5.0
Nc1ccccc1-c1nnc(C(=O)NCc2ccc(Cn3cccn3)cc2)o1,5.096910013008056
Nc1ccccc1-c1nnc(C(=O)NCc2ccc(Oc3ccccc3)cc2)o1,5.221848749616356
Nc1ccccc1-c1nnc(C(=O)NCc2ccc3c(c2)OCO3)o1,5.221848749616356
Nc1ccccc1-c1nnc(C(=O)NCc2cccc(-n3cccn3)c2)o1,4.769551078621726
Nc1ccccc1-c1nnc(C(=O)NCc2cccc(N3CCOCC3)c2)o1,4.481486060122113
Nc1ccccc1-c1nnc(C(=O)NCc2cccc3nsnc23)o1,5.221848749616356
Nc1ccccc1-c1nnc(C(=O)NCc2ccccc2N2CCOCC2)o1,4.42021640338319
Nc1ccccc1-c1nnc(C(=O)NCc2ccccc2OC2CCOCC2)o1,4.376750709602099
Nc1ccccc1-c1nnc(C(=O)NCc2ccnc(N3CCOCC3)c2)o1,4.080921907623926
Nc1ccccc1-c1nnc(C(=O)NCc2ccnc(N3CCSCC3)c2)o1,4.638272163982407
Nc1ccccc1-c1nnc(C(=O)NCc2csc(-c3cccs3)n2)o1,5.698970004336019
Nc1ccccc1-c1nnc(C(=O)NCc2nc3ccccc3[nH]2)o1,4.769551078621726
Nc1ccccc1-c1nnc(C(=O)N[C@@H]2c3ccccc3C[C@@H]2O)o1,4.494850021680094
Nc1ccccc1-c1nnc(C(=O)N[C@H]2CCCCNC2=O)o1,4.0
Nc1ccccc1-c1nnc(C(=O)Nc2cc(-c3ccccc3)[nH]n2)o1,6.096910013008056
Nc1ccccc1-c1nnc(C(=O)Nc2cc(-c3cccs3)[nH]n2)o1,5.49784995705952
Nc1ccccc1-c1nnc(C(=O)Nc2ccc(N3CCOCC3)cc2)o1,4.207608310501746
Nc1ccccc1-c1nnc(C(=O)Nc2ccc3[nH]ncc3c2)o1,4.3872161432802645
Nc1ccccc1-c1nnc(C(=O)Nc2ccc3oc4c(c3c2)CCCC4)o1,5.698970004336019
Nc1ccccc1-c1nnc(C(=O)Nc2cccc(N3CCCC3)c2)o1,4.86726767133992
Nc1ccccc1-c1nnc(C(=O)Nc2nc(-c3ccc(Cl)cc3)cs2)o1,5.522878745280337
Nc1ccccc1-c1nnc(C(=O)Nc2nnc(-c3ccc(Cl)cc3)s2)o1,5.3979400086720375
Nc1ccccc1C(=O)OCC(=O)Nc1cc(Cl)ccc1Cl,4.236572006437063
Nc1ncc(N2CCN(c3ccc(C(F)(F)F)cc3)CC2)c(N)n1,8.209714835966759
Nc1ncc(N2CCN(c3ccc(C(F)(F)F)nc3)CC2)c(N)n1,8.250263684430939
Nc1ncc(N2CCN(c3ccc(Cl)cc3)CC2)c(N)n1,8.170053304058364
Nc1ncc(N2CCN(c3ccc(F)cc3)CC2)c(N)n1,7.300162274132754
Nc1ncc(N2CCN(c3cccc(-c4ccncn4)c3)CC2)c(N)n1,7.801342913045578
Nc1ncc(N2CCN(c3ccccc3)CC2)c(N)n1,7.040005161671584
Nc1ncccc1C(=O)OCC(=O)NC1CCCCCC1,4.060480747381382
Nc1ncccc1C(=O)OCC(=O)Nc1cc(Cl)ccc1Cl,4.296580939320656
Nc1ncccc1C(=O)OCC(=O)Nc1ccc2c(c1)OCCO2,3.739928612014925
Nc1ncccc1C(=O)OCC(=O)Nc1ccccc1OC(F)F,3.899629454882437
O=C(/C=C/C=C/c1ccco1)/C=C/C=C/c1ccco1,5.522878745280337
O=C(/C=C/c1ccc(O)cc1)OC[C@H]1O[C@@H](Oc2c(-c3ccc(O)cc3)oc3cc(O)cc(O)c3c2=O)[C@H](O)[C@@H](O)[C@@H]1O,4.337242168318426
O=C(/C=C/c1ccc2c(c1)OCO2)N/N=C/c1ccccc1O,4.126098402135539
O=C(/C=C/c1ccc2c(c1)OCO2)c1ccc(Br)cc1,4.698970004336019
O=C(/C=C/c1ccccc1)N/N=C/c1ccccc1O,4.282329496997738
O=C(CBr)N1c2ccccc2Sc2ccc(Cl)cc21,3.600326278518962
O=C(CC1(O)C(=O)Nc2cc(Cl)cc(Cl)c21)c1ccccc1O,3.953114109250635
O=C(CC1CCCCC1)c1ccc(OC(F)F)c(OC(F)F)c1,5.267606240177032
O=C(CC1CCCCC1)c1ccc(OC(F)F)c(OC2CCOC2)c1,5.6020599913279625
O=C(CCC(=O)N1c2ccccc2Sc2ccc(Cl)cc21)NCc1ccccc1,3.72584215073632
O=C(CCC(=O)N1c2ccccc2Sc2ccc(Cl)cc21)NNc1ccccc1,3.821023052706831
O=C(CCC1CCCCC1)c1ccc(OC(F)F)c(OC2CCOC2)c1,5.275724130399211
O=C(CCCc1ccccc1)c1ccc(OC(F)F)c(OC(F)F)c1,5.6020599913279625
O=C(CCCc1ccccc1)c1ccc(OC(F)F)c(OC2CCOC2)c1,5.494850021680094
O=C(CCN1CCN2CCCCC2C1)N1c2ccccc2Sc2ccc(Cl)cc21,4.450996737974212
O=C(CCc1ccccc1)N/N=C/c1ccccc1O,4.0
O=C(CCc1ccccc1)c1ccc(OC(F)F)c(OC(F)F)c1,5.657577319177793
